id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5821,7.0,0.46,0.0,1.6,0.067,13.0,31.0,0.997,3.39,0.62,10.5,6.0
5822,6.9,0.31,0.29,1.6,0.066,14.0,44.0,0.99603,3.5,0.64,9.8,6.0
5823,9.4,0.28,0.39,2.4,0.0969999999999999,13.0,37.0,0.9962,3.26,0.52,10.8,6.0
5824,7.9,0.52,0.21,2.0,0.0819999999999999,30.0,68.0,0.99552,3.36,0.73,9.8,6.0
5825,9.9,0.36,0.39,1.7,0.079,7.0,32.0,0.99704,3.2,0.58,9.2,5.0
5826,7.3,0.4,0.26,1.8,0.062,10.0,19.0,0.998,3.27,0.53,9.3,5.0
5827,9.9,0.42,0.48,2.8,0.067,10.0,28.0,0.99472,3.12,0.54,9.6,6.0
5828,7.9,0.4,0.0,3.2,0.084,6.0,18.0,0.9966,3.52,0.73,11.0,7.0
5829,7.2,0.38,0.24,2.4,0.077,7.0,19.0,0.99734,3.45,0.55,9.5,5.0
5830,7.2,0.63,0.04,2.1,0.0819999999999999,29.0,60.0,0.9988,3.32,0.52,9.5,6.0
5831,6.9,0.56,0.02,2.5,0.066,16.0,44.0,0.99728,3.43,0.56,9.4,5.0
5832,10.4,0.31,0.48,1.9,0.079,16.0,54.0,0.9983,3.18,0.43,9.4,5.0
5833,6.7,0.6,0.02,2.3,0.092,22.0,49.0,0.9982,3.45,0.56,11.3,7.0
5834,6.2,0.73,0.0,2.2,0.089,26.0,37.0,0.9984,3.43,0.75,10.9,6.0
5835,11.7,0.69,0.42,2.3,0.078,10.0,17.0,0.9986,3.15,0.82,9.8,6.0
5836,7.5,0.49,0.21,2.3,0.08,11.0,35.0,0.99704,3.34,0.65,9.5,5.0
5837,7.5,0.46,0.28,2.0,0.078,19.0,41.0,0.9962,3.42,0.54,9.5,5.0
5838,7.3,0.53,0.18,1.9,0.091,23.0,48.0,0.99702,3.42,0.63,11.8,7.0
5839,7.1,0.58,0.23,2.0,0.074,17.0,86.0,0.9968,3.31,0.78,9.8,5.0
5840,7.7,0.64,0.02,1.8,0.073,8.0,18.0,0.99642,3.49,0.53,9.2,5.0
5841,7.2,0.5,0.02,1.5,0.076,36.0,152.0,0.99588,3.52,0.54,9.5,5.0
5842,7.4,0.53,0.07,2.5,0.078,6.0,15.0,0.9972,3.42,0.63,9.3,6.0
5843,9.2,0.53,0.31,2.1,0.084,18.0,65.0,0.9968,3.14,0.73,9.2,5.0
5844,8.4,0.66,0.13,2.0,0.076,11.0,47.0,0.9966,3.32,0.55,12.5,7.0
5845,6.7,0.55,0.02,2.3,0.0819999999999999,5.0,12.0,0.99476,3.39,0.56,9.5,5.0
5846,9.1,0.45,0.53,1.8,0.079,10.0,47.0,0.9998,3.32,0.77,9.5,6.0
5847,7.3,0.66,0.03,2.0,0.076,5.0,13.0,0.9994,3.14,0.55,9.3,6.0
5848,11.1,0.35,0.5,2.0,0.088,7.0,22.0,0.9982,3.27,0.66,12.2,7.0
5849,7.4,0.66,0.0,2.1,0.084,5.0,13.0,0.99516,3.34,0.56,9.2,5.0
5850,10.0,0.5,0.4,2.3,0.069,6.0,14.0,0.9964,3.27,0.53,9.6,5.0
5851,7.7,0.58,0.03,2.8,0.08,27.0,52.0,0.9956,3.07,0.59,9.4,5.0
5852,7.6,0.41,0.24,2.3,0.074,4.0,9.0,0.9996,3.31,0.61,9.4,6.0
5853,7.5,0.735,0.02,1.9,0.074,6.0,17.0,0.9961,3.47,0.58,10.0,6.0
5854,9.0,0.59,0.02,2.8,0.07,21.0,49.0,0.99458,3.12,0.76,11.2,5.0
5855,8.9,0.42,0.49,2.6,0.0819999999999999,17.0,39.0,0.9982,3.35,0.7,12.3,7.0
5856,8.3,0.4,0.29,1.8,0.067,5.0,21.0,0.9965,3.23,0.57,10.5,5.0
5857,7.4,0.47,0.19,2.3,0.086,14.0,35.0,0.9963,3.43,0.77,10.3,5.0
5858,7.5,0.38,0.24,1.7,0.077,9.0,45.0,0.99738,3.36,0.62,9.7,6.0
5859,7.1,0.635,0.2,2.0,0.088,12.0,20.0,0.99632,3.44,0.86,9.4,6.0
5860,8.2,0.59,0.08,2.5,0.0969999999999999,10.0,24.0,0.9954,3.27,0.56,9.2,6.0
5861,11.3,0.32,0.53,2.4,0.074,6.0,25.0,1.00015,3.03,0.72,11.2,5.0
5862,7.0,0.54,0.08,2.0,0.039,23.0,40.0,0.99498,3.42,0.58,11.4,7.0
5863,7.5,0.57,0.02,2.1,0.068,19.0,42.0,0.99562,3.39,0.7,10.4,5.0
5864,9.9,0.39,0.49,2.3,0.092,6.0,11.0,0.9968,3.27,0.52,9.7,6.0
5865,8.9,0.41,0.24,1.5,0.089,10.0,21.0,0.9962,3.31,0.49,9.5,6.0
5866,7.0,0.45,0.18,1.8,0.083,19.0,46.0,0.9966,3.29,0.67,9.5,5.0
5867,8.0,0.67,0.0,2.7,0.059,18.0,38.0,0.99354,3.52,0.56,10.1,5.0
5868,7.6,0.65,0.02,2.0,0.066,4.0,10.0,0.9988,3.39,0.66,9.5,6.0
5869,6.8,0.64,0.02,2.4,0.086,9.0,42.0,0.9982,3.3,0.52,10.0,7.0
5870,7.8,0.69,0.07,2.4,0.08,17.0,40.0,0.99552,3.44,0.52,12.0,6.0
5871,8.8,0.52,0.3,2.1,0.08,4.0,9.0,0.99586,3.27,0.61,9.3,5.0
5872,6.4,0.58,0.02,1.7,0.076,5.0,20.0,0.9988,3.34,0.87,9.3,5.0
5873,7.9,0.53,0.03,2.5,0.073,5.0,13.0,0.9982,3.43,0.4,9.4,5.0
5874,7.5,0.46,0.25,2.0,0.076,9.0,30.0,0.996,3.41,0.6,9.5,6.0
5875,7.8,0.74,0.0,1.8,0.09,5.0,17.0,0.9988,3.27,0.52,9.7,6.0
5876,7.6,0.52,0.21,2.0,0.072,12.0,28.0,0.99562,3.29,0.83,12.5,7.0
5877,8.4,0.47,0.36,1.8,0.118,17.0,49.0,0.99824,3.26,0.62,9.8,5.0
5878,8.4,0.57,0.25,1.7,0.075,14.0,24.0,0.9981,3.38,0.59,9.3,6.0
5879,12.5,0.39,0.59,2.6,0.077,11.0,45.0,0.9987,3.16,0.6,9.8,6.0
5880,8.2,0.31,0.44,1.9,0.084,11.0,32.0,0.9966,3.33,0.77,13.8,6.0
5881,6.8,0.42,0.29,2.0,0.08,7.0,17.0,0.9988,3.36,0.68,9.5,5.0
5882,7.8,0.55,0.15,2.0,0.086,12.0,46.0,0.9987,3.45,0.62,9.5,6.0
5883,9.8,0.34,0.26,2.2,0.079,12.0,37.0,0.9984,3.26,0.51,10.8,6.0
5884,10.0,0.24,0.46,2.6,0.078,31.0,70.0,0.9973,3.31,0.54,9.2,5.0
5885,8.3,0.58,0.33,2.3,0.076,3.0,6.0,0.99636,3.39,0.46,9.25,5.0
5886,7.2,0.43,0.26,2.2,0.079,9.0,31.0,0.9963,3.33,0.59,9.9,6.0
5887,8.9,0.51,0.03,1.8,0.076,6.0,14.0,0.997,3.36,0.64,9.9,6.0
5888,7.2,0.43,0.5,2.3,0.069,3.0,14.0,0.99586,3.39,0.83,10.0,6.0
5889,7.0,0.68,0.06,1.6,0.079,6.0,12.0,0.996,3.3,0.53,9.8,5.0
5890,10.2,0.35,0.44,2.2,0.093,6.0,12.0,0.9988,3.24,0.77,10.2,4.0
5891,8.5,0.46,0.24,1.9,0.055,28.0,81.0,0.9978,3.18,0.59,9.5,6.0
5892,11.1,0.64,0.49,1.8,0.086,6.0,21.0,0.9976,3.38,0.58,10.3,6.0
5893,11.3,0.38,0.43,2.6,0.07,6.0,27.0,1.00015,3.22,0.74,9.8,6.0
5894,9.2,0.43,0.43,3.2,0.084,20.0,34.0,0.9959,3.22,0.74,10.1,7.0
5895,7.1,0.66,0.04,2.1,0.078,19.0,49.0,0.9966,3.34,0.47,9.3,5.0
5896,6.8,0.34,0.29,2.0,0.044,14.0,31.0,0.99467,3.2,0.47,11.2,5.0
5897,7.9,0.55,0.01,2.1,0.084,6.0,20.0,0.9967,3.17,0.61,9.2,4.0
5898,7.0,0.73,0.02,2.0,0.061,26.0,35.0,0.9973,3.55,0.54,9.4,4.0
5899,7.6,0.52,0.08,2.0,0.0819999999999999,6.0,18.0,0.9974,3.54,0.67,9.4,5.0
5900,7.8,0.53,0.08,2.4,0.072,24.0,46.0,0.99498,3.18,0.64,10.0,6.0
5901,7.7,0.705,0.04,1.9,0.09,10.0,23.0,0.9979,3.36,0.52,9.6,6.0
5902,6.7,0.58,0.02,1.7,0.081,12.0,28.0,0.9972,3.29,0.72,10.2,7.0
5903,7.5,0.3,0.3,2.1,0.078,6.0,15.0,0.99652,3.34,0.54,11.2,7.0
5904,8.8,0.38,0.42,2.8,0.066,34.0,62.0,0.9958,3.21,0.56,9.5,5.0
5905,7.1,0.29,0.39,1.9,0.0969999999999999,7.0,22.0,0.9972,3.33,0.53,9.4,6.0
5906,5.7,0.63,0.03,1.6,0.086,9.0,22.0,0.9985,3.52,0.54,11.1,5.0
5907,6.2,0.62,0.0,1.7,0.092,9.0,28.0,0.99648,3.27,0.55,11.1,5.0
5908,7.9,0.68,0.09,2.1,0.076,7.0,33.0,0.9984,3.37,0.68,10.8,6.0
5909,7.3,0.62,0.06,2.95,0.092,11.0,47.0,0.9984,3.31,0.6,9.5,5.0
5910,7.4,0.41,0.33,2.9,0.08,15.0,28.0,0.9978,3.16,0.62,11.4,6.0
5911,9.8,0.32,0.32,2.6,0.132,13.0,28.0,0.9978,3.16,0.55,9.4,5.0
5912,8.2,0.61,0.25,2.1,0.073,48.0,65.0,0.9958,3.45,0.53,9.5,5.0
5913,6.5,0.31,0.49,2.2,0.076,11.0,23.0,0.9984,3.34,0.57,9.1,5.0
5914,8.0,0.735,0.09,2.6,0.077,5.0,14.0,0.9961,3.21,0.57,10.0,5.0
5915,7.6,0.61,0.08,1.8,0.064,13.0,28.0,0.99656,3.36,0.77,9.4,5.0
5916,11.3,0.39,0.39,2.6,0.095,7.0,28.0,0.9961,3.28,0.66,9.4,5.0
5917,7.5,0.46,0.31,2.1,0.08,13.0,31.0,0.9966,3.33,0.63,9.9,5.0
5918,6.8,0.59,0.02,1.7,0.086,12.0,33.0,0.99592,3.56,0.56,9.8,5.0
5919,9.4,0.39,0.31,2.3,0.085,18.0,41.0,0.9967,3.38,0.64,10.1,8.0
5920,7.5,0.51,0.14,2.4,0.076,27.0,50.0,0.9971,3.24,0.53,10.1,6.0
5921,6.8,0.66,0.07,1.8,0.081,7.0,25.0,0.99685,3.52,0.71,13.4,7.0
5922,6.2,0.54,0.03,1.6,0.071,16.0,28.0,0.99518,3.2,0.61,10.7,4.0
5923,7.1,0.74,0.05,2.1,0.086,15.0,38.0,0.99616,3.33,0.56,10.2,6.0
5924,6.8,0.74,0.0,2.4,0.084,5.0,10.0,0.9988,3.34,0.43,10.0,6.0
5925,9.8,0.52,0.27,2.6,0.075,8.0,18.0,0.9987,3.22,0.61,9.8,5.0
5926,8.9,0.735,0.0,1.7,0.074,16.0,64.0,0.9955,3.61,0.79,9.0,5.0
5927,12.9,0.55,0.49,2.0,0.08,10.0,31.0,1.0002,3.26,0.53,11.3,6.0
5928,7.0,0.42,0.26,2.6,0.096,15.0,38.0,0.99728,3.28,0.53,10.5,6.0
5929,7.6,0.49,0.15,2.1,0.08,11.0,66.0,0.9976,3.36,0.64,9.5,6.0
5930,9.0,0.41,0.42,2.6,0.066,7.0,17.0,0.99458,3.37,0.79,9.3,5.0
5931,8.6,0.37,0.32,2.3,0.061,35.0,141.0,0.99702,3.28,0.85,9.2,6.0
5932,6.8,0.6,0.04,2.0,0.071,16.0,28.0,0.99586,3.18,0.48,11.4,6.0
5933,7.7,0.36,0.33,2.3,0.078,9.0,22.0,0.9974,3.24,0.53,9.3,5.0
5934,8.8,0.41,0.44,1.8,0.069,31.0,129.0,0.99562,3.24,0.52,9.8,5.0
5935,6.9,0.52,0.09,2.6,0.07,13.0,28.0,0.9958,3.39,0.58,10.1,5.0
5936,7.6,0.49,0.49,1.9,0.084,16.0,49.0,0.99704,3.22,0.62,11.4,6.0
5937,9.1,0.43,0.42,1.4,0.0969999999999999,6.0,17.0,0.9976,3.26,0.58,9.5,5.0
5938,10.4,0.51,0.48,2.3,0.086,13.0,40.0,0.99761,3.26,0.66,12.4,7.0
5939,8.4,0.31,0.49,2.5,0.0819999999999999,7.0,31.0,0.9986,3.19,0.76,9.2,6.0
5940,7.2,0.34,0.25,2.0,0.086,6.0,14.0,0.9976,3.24,0.56,9.2,5.0
5941,8.3,0.5,0.47,2.3,0.0819999999999999,14.0,27.0,0.9979,3.14,0.66,9.5,5.0
5942,7.5,0.59,0.1,2.6,0.077,6.0,14.0,0.9972,3.17,0.57,9.5,6.0
5943,9.3,0.48,0.43,1.5,0.077,8.0,21.0,0.9976,3.19,0.54,9.5,8.0
5944,6.3,0.32,0.09,4.2,0.048,8.0,19.0,0.9983,3.52,0.76,10.2,7.0
5945,10.3,0.45,0.42,2.0,0.077,8.0,19.0,0.99708,3.39,0.7,11.6,7.0
5946,11.5,0.5,0.4,2.0,0.07,6.0,14.0,0.9964,3.28,0.5,10.0,6.0
5947,8.0,0.5,0.33,2.1,0.077,6.0,23.0,0.9962,3.28,0.54,9.4,6.0
5948,8.3,0.49,0.49,2.6,0.083,16.0,37.0,0.9984,3.34,0.65,11.6,6.0
5949,9.7,0.5,0.33,1.7,0.08,13.0,40.0,0.9976,3.25,0.67,9.4,5.0
5950,7.0,0.54,0.27,2.1,0.09,8.0,16.0,0.998,3.24,0.61,12.1,7.0
5951,6.1,0.38,0.33,5.6,0.06,16.0,35.0,0.99565,3.44,0.54,10.5,6.0
5952,6.9,0.685,0.0,2.0,0.077,11.0,53.0,0.9972,3.43,0.62,9.7,6.0
5953,6.3,0.59,0.09,1.4,0.083,17.0,21.0,0.9956,3.4,0.57,9.7,5.0
5954,7.0,0.52,0.08,2.0,0.077,8.0,29.0,0.9966,3.34,0.56,9.7,5.0
5955,6.4,0.41,0.49,1.9,0.081,16.0,20.0,0.9982,3.45,0.67,11.1,7.0
5956,7.0,0.58,0.03,1.7,0.087,6.0,16.0,0.9962,3.38,0.56,10.8,6.0
5957,10.6,0.31,0.47,2.3,0.103,6.0,16.0,0.9978,3.28,0.9,9.1,6.0
5958,10.6,0.5,0.66,2.1,0.1689999999999999,12.0,28.0,0.9994,3.14,1.17,10.9,6.0
5959,11.9,0.3,0.49,1.9,0.079,8.0,17.0,0.99685,3.07,0.6,10.5,6.0
5960,8.3,0.27,0.49,1.7,0.08,18.0,35.0,0.99572,3.21,0.7,9.5,5.0
5961,8.3,0.49,0.26,1.9,0.08,6.0,65.0,0.9959,3.3,0.54,9.5,5.0
5962,7.5,0.53,0.3,2.1,0.076,19.0,38.0,0.9962,3.47,0.56,9.9,4.0
5963,12.9,0.4,0.49,1.8,0.081,6.0,28.0,0.9986,3.2,0.6,9.2,5.0
5964,6.7,0.62,0.24,2.4,0.077,4.0,12.0,0.99685,3.43,0.6,10.2,6.0
5965,8.1,0.27,0.45,2.8,0.074,5.0,15.0,0.99749,3.17,0.6,9.4,5.0
5966,9.1,0.27,0.49,2.2,0.076,17.0,43.0,0.9972,3.17,0.66,10.5,5.0
5967,8.2,0.43,0.43,2.9,0.079,11.0,62.0,0.998,3.22,0.8,9.5,5.0
5968,10.0,0.32,0.49,2.3,0.06,28.0,61.0,0.9982,3.3,0.54,9.9,5.0
5969,6.6,0.46,0.3,2.6,0.044,6.0,14.0,0.9964,3.31,0.53,9.4,5.0
5970,8.3,0.34,0.3,1.9,0.084,5.0,12.0,0.9958,3.2,0.81,9.3,6.0
5971,8.4,0.43,0.24,2.0,0.0819999999999999,18.0,38.0,0.9955,3.35,0.56,9.6,5.0
5972,9.4,0.52,0.31,2.0,0.09,22.0,48.0,0.9978,3.33,0.54,10.9,7.0
5973,7.5,0.48,0.21,2.3,0.077,7.0,20.0,0.9978,3.31,0.56,10.9,5.0
5974,7.8,0.69,0.02,2.1,0.08,6.0,10.0,0.99586,3.31,0.67,11.6,6.0
5975,6.8,0.685,0.1,1.7,0.084,9.0,27.0,0.9987,3.57,0.93,9.5,5.0
5976,6.4,0.42,0.04,2.2,0.092,8.0,27.0,0.99592,3.52,0.6,11.2,6.0
5977,7.9,0.43,0.36,1.7,0.076,6.0,29.0,0.99748,3.45,0.61,9.5,4.0
5978,6.4,0.78,0.04,1.8,0.0819999999999999,9.0,24.0,0.9976,3.47,0.59,9.5,5.0
5979,6.8,0.38,0.24,1.9,0.077,11.0,42.0,0.99576,3.36,0.78,9.4,5.0
5980,7.3,0.46,0.18,2.3,0.077,14.0,31.0,0.9982,3.56,0.48,9.5,6.0
5981,8.1,0.56,0.38,1.9,0.08,12.0,28.0,0.99736,3.19,0.58,9.2,5.0
5982,8.9,0.28,0.48,2.2,0.073,9.0,20.0,0.9968,3.26,0.7,11.0,6.0
5983,6.7,0.36,0.21,2.5,0.094,14.0,31.0,0.9962,3.39,0.58,9.4,5.0
5984,6.6,0.9,0.01,1.8,0.0559999999999999,15.0,22.0,0.9968,3.44,0.55,9.4,5.0
5985,7.0,0.6,0.07,2.5,0.078,6.0,16.0,0.99572,3.37,0.73,11.2,7.0
5986,9.1,0.59,0.24,2.2,0.078,12.0,46.0,0.9987,3.29,0.63,9.7,5.0
5987,9.0,0.53,0.24,2.0,0.076,5.0,18.0,0.99746,3.4,0.57,9.8,5.0
5988,7.2,0.39,0.2,2.1,0.079,3.0,9.0,0.9991,3.51,0.66,10.3,6.0
5989,7.4,0.78,0.01,2.6,0.078,26.0,44.0,0.9958,3.37,0.48,9.7,6.0
5990,7.3,0.49,0.27,5.8,0.071,9.0,42.0,0.9967,3.42,0.55,10.6,6.0
5991,5.2,0.33,0.42,2.2,0.074,9.0,41.0,0.99514,3.46,0.49,11.1,5.0
5992,7.7,0.28,0.31,2.7,0.081,14.0,31.0,0.9959,3.27,0.62,9.8,5.0
5993,7.3,0.31,0.42,2.0,0.064,8.0,23.0,0.99656,3.31,0.64,10.9,5.0
5994,7.3,0.74,0.13,2.1,0.074,16.0,60.0,0.9994,3.41,0.54,9.4,6.0
5995,7.8,0.32,0.42,2.0,0.084,16.0,72.0,0.9976,3.36,0.7,9.2,6.0
5996,7.1,0.24,0.4,2.4,0.076,32.0,44.0,0.99702,3.27,0.52,11.7,5.0
5997,8.9,0.43,0.4,1.9,0.08,26.0,62.0,0.9952,3.16,0.58,9.4,5.0
5998,9.1,0.48,0.23,2.1,0.078,8.0,16.0,0.99688,3.22,0.49,9.0,4.0
5999,9.0,0.49,0.31,1.9,0.087,5.0,17.0,0.9972,3.31,0.61,11.9,6.0
6000,7.7,0.51,0.2,1.7,0.0819999999999999,20.0,49.0,0.99458,3.27,0.58,11.5,5.0
6001,8.1,0.34,0.31,2.1,0.067,26.0,48.0,0.9978,3.53,0.78,10.4,6.0
6002,9.8,0.3,0.49,1.9,0.0819999999999999,4.0,9.0,0.9974,3.21,0.5,9.8,6.0
6003,7.8,0.28,0.41,2.1,0.086,17.0,74.0,0.9986,3.33,0.58,9.5,5.0
6004,7.6,0.54,0.08,2.3,0.081,6.0,19.0,0.99498,3.31,0.65,9.4,5.0
6005,11.1,0.52,0.49,1.9,0.077,12.0,28.0,0.99774,3.14,0.67,10.1,5.0
6006,8.7,0.46,0.49,4.2,0.065,8.0,21.0,0.9982,3.28,0.75,12.5,6.0
6007,7.4,0.74,0.12,2.2,0.07,3.0,9.0,0.9956,3.36,0.54,9.9,5.0
6008,8.7,0.34,0.42,2.3,0.093,13.0,46.0,0.9964,3.21,0.74,9.5,5.0
6009,9.2,0.35,0.44,2.1,0.076,6.0,21.0,0.9964,3.43,0.68,11.1,6.0
6010,8.9,0.41,0.49,2.0,0.077,15.0,35.0,0.9962,3.54,0.79,10.2,6.0
6011,7.1,0.48,0.4,2.4,0.074,6.0,35.0,0.99458,3.37,0.52,11.5,6.0
6012,9.7,0.44,0.33,2.8,0.0819999999999999,17.0,30.0,0.9968,3.29,0.58,11.4,6.0
6013,8.1,0.745,0.21,1.7,0.063,5.0,13.0,0.9967,3.39,0.59,9.7,5.0
6014,6.8,0.61,0.08,2.5,0.09,6.0,14.0,0.99572,3.35,0.53,10.9,5.0
6015,11.4,0.48,0.59,2.3,0.063,6.0,12.0,0.9974,3.08,0.66,10.9,4.0
6016,8.1,0.5,0.26,1.4,0.0819999999999999,6.0,18.0,0.99467,3.25,1.17,11.9,6.0
6017,8.9,0.31,0.49,2.1,0.0969999999999999,19.0,43.0,0.99588,3.26,0.58,11.0,5.0
6018,8.2,0.67,0.0,2.3,0.079,6.0,13.0,0.99498,3.42,0.5,9.3,5.0
6019,9.3,0.52,0.36,2.0,0.07,22.0,52.0,0.99498,3.26,0.61,10.5,5.0
6020,8.6,0.58,0.32,2.2,0.08,8.0,19.0,0.99552,3.32,0.65,9.2,6.0
6021,7.1,0.78,0.0,2.0,0.0559999999999999,10.0,21.0,0.99547,3.4,0.58,9.6,6.0
6022,7.6,0.57,0.0,2.3,0.064,12.0,20.0,0.9994,3.48,0.64,9.3,5.0
6023,8.3,0.61,0.14,2.2,0.114,16.0,35.0,0.9976,3.24,0.57,11.4,4.0
6024,8.0,0.51,0.08,2.4,0.08,6.0,17.0,0.9972,3.21,0.6,9.4,5.0
6025,9.0,0.38,0.42,2.4,0.078,5.0,15.0,0.9964,3.27,0.72,9.4,6.0
6026,7.2,0.56,0.01,2.3,0.076,34.0,44.0,0.9964,3.1,0.66,9.7,5.0
6027,9.4,0.55,0.21,2.2,0.077,6.0,33.0,0.9968,3.28,0.63,9.4,5.0
6028,7.0,0.57,0.22,1.9,0.089,12.0,28.0,0.99498,3.16,0.77,9.1,6.0
6029,8.3,0.69,0.26,2.0,0.0969999999999999,6.0,15.0,0.9978,3.27,0.44,9.2,5.0
6030,7.6,0.58,0.21,2.0,0.079,5.0,20.0,0.9964,3.31,0.61,9.6,5.0
6031,8.2,1.02,0.44,2.0,0.09,10.0,27.0,0.9976,3.15,0.64,9.3,5.0
6032,7.1,0.65,0.06,2.3,0.065,16.0,38.0,0.99562,3.45,0.59,9.6,5.0
6033,9.5,0.24,0.34,1.9,0.076,15.0,25.0,0.99552,3.28,0.78,9.6,6.0
6034,7.7,0.61,0.09,2.0,0.074,20.0,113.0,0.9964,3.37,0.57,9.4,5.0
6035,6.5,0.56,0.03,2.5,0.086,21.0,54.0,0.99733,3.29,0.58,11.2,8.0
6036,6.9,0.63,0.18,2.1,0.074,31.0,70.0,0.99693,3.31,0.52,9.5,5.0
6037,6.8,0.86,0.07,2.9,0.081,21.0,46.0,0.9974,3.42,0.57,11.2,5.0
6038,6.4,0.48,0.0,1.5,0.073,13.0,28.0,0.9952,3.3,0.79,9.8,5.0
6039,7.1,0.59,0.21,2.2,0.077,9.0,31.0,0.99655,3.43,0.48,9.5,6.0
6040,10.0,0.42,0.53,2.6,0.071,23.0,81.0,0.99394,3.12,0.82,9.5,5.0
6041,7.7,0.54,0.15,2.5,0.07,3.0,13.0,0.99745,3.29,0.54,9.2,5.0
6042,7.2,0.36,0.24,1.9,0.086,18.0,42.0,0.99728,3.51,0.59,9.4,5.0
6043,9.1,0.685,0.14,2.3,0.091,2.0,19.0,0.99632,3.32,0.61,12.8,7.0
6044,8.3,0.53,0.0,2.0,0.084,12.0,28.0,0.9956,3.41,0.78,10.5,6.0
6045,7.6,0.41,0.31,2.5,0.078,12.0,81.0,0.9978,3.24,0.68,9.5,5.0
6046,7.8,0.735,0.02,2.1,0.08,6.0,12.0,0.9971,3.36,0.59,9.9,5.0
6047,7.4,0.7,0.01,2.1,0.089,13.0,31.0,0.9991,3.38,0.93,9.5,6.0
6048,7.6,0.69,0.08,2.1,0.077,5.0,20.0,0.9988,3.38,0.57,10.5,7.0
6049,6.0,0.61,0.0,2.5,0.079,17.0,26.0,0.99504,3.51,0.71,11.3,6.0
6050,9.1,0.6,0.29,2.2,0.072,4.0,15.0,0.9986,3.27,0.59,9.4,5.0
6051,6.7,0.43,0.04,2.6,0.078,8.0,25.0,0.9978,3.5,0.73,9.8,5.0
6052,7.7,0.58,0.1,1.7,0.073,3.0,10.0,0.9982,3.47,0.49,9.5,5.0
6053,5.6,0.61,0.07,2.0,0.074,8.0,17.0,0.9982,3.35,0.49,10.4,6.0
6054,6.9,0.61,0.02,2.5,0.08,7.0,16.0,0.99634,3.44,0.59,10.1,6.0
6055,9.2,0.5,0.32,1.8,0.085,3.0,15.0,0.9996,3.33,0.62,9.8,5.0
6056,8.7,0.4,0.24,1.9,0.0969999999999999,10.0,20.0,0.9972,3.37,0.58,9.6,6.0
6057,7.0,0.41,0.13,2.3,0.096,6.0,13.0,0.99592,3.39,0.63,9.8,6.0
6058,7.5,0.43,0.27,2.1,0.105,12.0,59.0,0.99738,3.33,0.6,9.7,5.0
6059,7.0,0.59,0.01,2.1,0.083,17.0,54.0,0.9963,3.3,0.57,10.9,6.0
6060,7.5,0.51,0.02,1.7,0.087,14.0,24.0,0.9982,3.41,0.61,9.7,5.0
6061,6.7,0.7,0.0,2.1,0.0819999999999999,7.0,17.0,0.9962,3.49,0.6,9.4,5.0
6062,7.7,0.38,0.21,2.5,0.073,14.0,38.0,0.99585,3.28,0.59,9.6,5.0
6063,7.7,0.44,0.08,2.1,0.07,29.0,44.0,0.99664,3.34,0.62,10.1,6.0
6064,5.5,0.65,0.04,1.5,0.077,14.0,35.0,0.9962,3.24,0.68,10.0,5.0
6065,7.9,0.58,0.12,1.8,0.079,26.0,46.0,0.9984,3.42,0.54,9.3,4.0
6066,8.1,0.57,0.24,2.1,0.074,13.0,89.0,0.99652,3.32,0.56,11.9,5.0
6067,7.2,0.49,0.13,1.9,0.084,5.0,19.0,0.9956,3.54,0.54,9.8,6.0
6068,7.5,0.6,0.21,2.1,0.079,21.0,59.0,0.99704,3.32,0.56,9.4,5.0
6069,7.2,0.55,0.03,2.2,0.062,9.0,22.0,0.9973,3.28,0.65,9.6,6.0
6070,9.5,0.49,0.24,2.0,0.075,8.0,22.0,0.9966,3.29,0.49,11.3,7.0
6071,7.4,0.38,0.21,1.6,0.077,24.0,99.0,0.9952,3.46,0.52,9.5,5.0
6072,8.2,0.39,0.28,2.3,0.157,4.0,11.0,0.9963,3.2,0.53,10.1,6.0
6073,8.7,0.53,0.17,2.8,0.064,5.0,15.0,0.9984,3.29,0.6,9.4,5.0
6074,9.0,0.43,0.51,2.4,0.07,3.0,10.0,0.9987,3.04,0.57,11.2,7.0
6075,7.9,0.48,0.12,2.6,0.094,17.0,42.0,0.99576,3.46,0.62,10.1,6.0
6076,12.3,0.38,0.49,2.4,0.091,15.0,28.0,0.99498,3.17,0.93,13.4,7.0
6077,7.6,0.54,0.01,2.2,0.073,11.0,26.0,0.9948,3.24,0.77,9.2,5.0
6078,7.0,0.46,0.23,2.5,0.076,12.0,32.0,0.99586,3.38,0.6,11.8,7.0
6079,10.6,0.41,0.36,2.1,0.093,8.0,25.0,0.9959,3.5,0.49,10.0,6.0
6080,9.0,0.58,0.24,2.1,0.076,18.0,38.0,0.99512,3.28,0.65,11.2,7.0
6081,6.9,0.62,0.1,1.9,0.069,12.0,31.0,0.99472,3.5,0.73,11.0,6.0
6082,8.3,0.43,0.42,2.1,0.084,5.0,13.0,0.9991,3.21,0.8,9.5,5.0
6083,6.9,0.735,0.3,1.7,0.054,6.0,14.0,0.99434,3.28,0.53,10.7,6.0
6084,7.5,0.54,0.2,1.8,0.079,5.0,11.0,0.99736,3.38,0.77,9.8,6.0
6085,10.2,0.3,0.48,1.8,0.084,17.0,44.0,0.9974,3.31,0.93,10.0,6.0
